transaction_id,date,timestamp,store_id,customer_id,product_id,category,quantity,unit_price,total_amount,discount_percent,final_amount,payment_method
T007011,2024-03-24,2024-03-24 18:44:10,STORE_05,CUST_0470,P002,Groceries,2,14.55,29.1,0.0,29.1,Cash
T007012,2024-03-24,2024-03-24 21:23:32,STORE_07,CUST_0805,P002,Groceries,1,16.05,16.05,18.94,13.01,Credit Card
T007013,2024-03-24,2024-03-24 17:42:21,STORE_04,CUST_0997,P050,Clothing,3,210.32,630.96,0.0,630.96,Credit Card
T007014,2024-03-24,2024-03-24 13:23:32,STORE_07,CUST_0650,P040,Home & Garden,1,145.93,145.93,0.0,145.93,Mobile Pay
T007015,2024-03-24,2024-03-24 17:32:51,STORE_04,CUST_0841,P012,Clothing,3,153.4,460.2,0.0,460.2,Cash
T007016,2024-03-24,2024-03-24 20:02:11,STORE_06,CUST_0161,P050,Clothing,3,213.45,640.35,0.0,640.35,Cash
T007017,2024-03-24,2024-03-24 21:18:08,STORE_10,CUST_0813,P041,Clothing,2,186.25,372.5,0.0,372.5,Debit Card
T007018,2024-03-24,2024-03-24 21:50:55,STORE_06,CUST_0302,P003,Clothing,2,159.54,319.08,0.0,319.08,Credit Card
T007019,2024-03-24,2024-03-24 11:15:41,STORE_10,CUST_0517,P012,Clothing,8,150.24,1201.92,0.0,1201.92,Cash
T007020,2024-03-24,2024-03-24 11:03:00,STORE_04,CUST_0467,P044,Home & Garden,3,195.59,586.77,0.0,586.77,Credit Card
T007021,2024-03-24,2024-03-24 15:50:27,STORE_02,CUST_0624,P029,Groceries,2,13.49,26.98,0.0,26.98,Debit Card
T007022,2024-03-24,2024-03-24 10:04:56,STORE_10,CUST_0906,P009,Sports,7,136.84,957.88,0.0,957.88,Cash
T007023,2024-03-24,2024-03-24 11:31:18,STORE_07,CUST_0651,P045,Home & Garden,3,103.9,311.7,0.0,311.7,Mobile Pay
T007024,2024-03-24,2024-03-24 16:27:42,STORE_04,CUST_0659,P004,Sports,1,44.18,44.18,0.0,44.18,Credit Card
T007025,2024-03-24,2024-03-24 22:32:16,STORE_07,CUST_0642,P009,Sports,9,140.69,1266.21,0.0,1266.21,Credit Card
T007026,2024-03-24,2024-03-24 16:20:11,STORE_04,CUST_0991,P022,Sports,3,282.73,848.19,0.0,848.19,Debit Card
T007027,2024-03-24,2024-03-24 12:56:26,STORE_09,CUST_0655,P033,Clothing,2,115.43,230.86,0.0,230.86,Credit Card
T007028,2024-03-24,2024-03-24 20:35:11,STORE_04,CUST_0899,P001,Electronics,2,141.45,282.9,0.0,282.9,Mobile Pay
T007029,2024-03-24,2024-03-24 19:44:36,STORE_04,CUST_0382,P002,Groceries,3,14.7,44.1,0.0,44.1,Mobile Pay
T007030,2024-03-24,2024-03-24 14:17:42,STORE_06,CUST_0016,P017,Groceries,8,34.39,275.12,0.0,275.12,Cash
T007031,2024-03-24,2024-03-24 20:18:26,STORE_08,CUST_0676,P004,Sports,3,53.75,161.25,0.0,161.25,Credit Card
T007032,2024-03-24,2024-03-24 12:40:01,STORE_06,CUST_0867,P007,Sports,1,203.76,203.76,0.0,203.76,Debit Card
T007033,2024-03-24,2024-03-24 09:07:14,STORE_09,CUST_0828,P029,Groceries,1,12.76,12.76,0.0,12.76,Credit Card
T007034,2024-03-24,2024-03-24 13:40:43,STORE_04,CUST_0609,P033,Clothing,2,112.68,225.36,0.0,225.36,Credit Card
T007035,2024-03-24,2024-03-24 20:49:03,STORE_03,CUST_0151,P023,Groceries,5,33.37,166.85,0.0,166.85,Mobile Pay
T007036,2024-03-24,2024-03-24 20:24:24,STORE_08,CUST_0804,P002,Groceries,1,14.66,14.66,0.0,14.66,Mobile Pay
T007037,2024-03-24,2024-03-24 22:03:45,STORE_09,CUST_0897,P001,Electronics,2,134.58,269.16,10.15,241.83,Mobile Pay
T007038,2024-03-24,2024-03-24 12:01:52,STORE_01,CUST_0364,P019,Sports,1,54.53,54.53,0.0,54.53,Credit Card
T007039,2024-03-24,2024-03-24 22:33:36,STORE_05,CUST_0743,P043,Groceries,1,13.93,13.93,0.0,13.93,Debit Card
T007040,2024-03-24,2024-03-24 13:57:42,STORE_04,CUST_0104,P021,Groceries,2,41.94,83.88,0.0,83.88,Cash
T007041,2024-03-24,2024-03-24 09:18:56,STORE_03,CUST_0298,P011,Electronics,1,1588.31,1588.31,0.0,1588.31,Credit Card
T007042,2024-03-24,2024-03-24 19:14:20,STORE_07,CUST_0750,P009,Sports,2,141.75,283.5,0.0,283.5,Debit Card
T007043,2024-03-24,2024-03-24 14:50:32,STORE_04,CUST_0550,P031,Groceries,9,34.42,309.78,0.0,309.78,Cash
T007044,2024-03-24,2024-03-24 20:25:32,STORE_01,CUST_0734,P027,Electronics,8,892.28,7138.24,0.0,7138.24,Cash
T007045,2024-03-24,2024-03-24 15:36:42,STORE_01,CUST_0984,P029,Groceries,1,12.58,12.58,0.0,12.58,Mobile Pay
T007046,2024-03-24,2024-03-24 21:16:52,STORE_10,CUST_0107,P022,Sports,3,251.34,754.02,0.0,754.02,Cash
T007047,2024-03-24,2024-03-24 21:53:32,STORE_04,CUST_0006,P040,Home & Garden,2,154.68,309.36,0.0,309.36,Cash
T007048,2024-03-24,2024-03-24 11:03:30,STORE_10,CUST_0667,P017,Groceries,1,33.58,33.58,0.0,33.58,Mobile Pay
T007049,2024-03-24,2024-03-24 22:09:35,STORE_05,CUST_0672,P008,Sports,3,77.87,233.61,19.98,186.93,Mobile Pay
T007050,2024-03-24,2024-03-24 08:32:04,STORE_02,CUST_0079,P001,Electronics,3,147.75,443.25,0.0,443.25,Credit Card
T007051,2024-03-24,2024-03-24 08:32:41,STORE_04,CUST_0485,P045,Home & Garden,1,97.69,97.69,0.0,97.69,Cash
T007052,2024-03-24,2024-03-24 18:08:22,STORE_05,CUST_0262,P018,Electronics,10,1431.76,14317.6,0.0,14317.6,Mobile Pay
T007053,2024-03-24,2024-03-24 20:21:04,STORE_03,CUST_0092,P031,Groceries,4,40.04,160.16,0.0,160.16,Credit Card
T007054,2024-03-24,2024-03-24 22:48:33,STORE_10,CUST_0280,P001,Electronics,1,143.46,143.46,0.0,143.46,Debit Card
T007055,2024-03-24,2024-03-24 22:55:00,STORE_07,CUST_0350,P005,Home & Garden,2,43.65,87.3,0.0,87.3,Credit Card
T007056,2024-03-24,2024-03-24 12:47:50,STORE_09,CUST_0525,P001,Electronics,2,148.76,297.52,0.0,297.52,Credit Card
T007057,2024-03-24,2024-03-24 13:27:50,STORE_04,CUST_0469,P020,Home & Garden,1,72.36,72.36,0.0,72.36,Debit Card
T007058,2024-03-24,2024-03-24 22:31:12,STORE_05,CUST_0578,P006,Electronics,3,487.75,1463.25,5.67,1380.23,Debit Card
T007059,2024-03-24,2024-03-24 17:46:02,STORE_07,CUST_0883,P030,Groceries,1,15.65,15.65,0.0,15.65,Debit Card
T007060,2024-03-24,2024-03-24 13:44:51,STORE_08,CUST_0463,P029,Groceries,1,11.7,11.7,0.0,11.7,Debit Card
T007061,2024-03-24,2024-03-24 13:07:44,STORE_06,CUST_0879,P030,Groceries,2,15.62,31.24,0.0,31.24,Cash
T007062,2024-03-24,2024-03-24 21:27:55,STORE_02,CUST_0641,P043,Groceries,3,13.97,41.91,8.97,38.15,Mobile Pay
T007063,2024-03-24,2024-03-24 09:06:33,STORE_04,CUST_0602,P009,Sports,3,139.19,417.57,0.0,417.57,Debit Card
T007064,2024-03-24,2024-03-24 20:36:58,STORE_01,CUST_0450,P007,Sports,3,185.9,557.7,14.99,474.09,Cash
T007065,2024-03-24,2024-03-24 13:14:44,STORE_09,CUST_0675,P021,Groceries,1,43.45,43.45,0.0,43.45,Mobile Pay
T007066,2024-03-24,2024-03-24 21:23:56,STORE_07,CUST_0608,P030,Groceries,3,15.05,45.15,0.0,45.15,Cash
T007067,2024-03-24,2024-03-24 10:35:40,STORE_07,CUST_0392,P038,Electronics,7,484.89,3394.23,0.0,3394.23,Mobile Pay
T007068,2024-03-24,2024-03-24 10:07:25,STORE_08,CUST_0860,P014,Clothing,2,177.96,355.92,0.0,355.92,Mobile Pay
T007069,2024-03-24,2024-03-24 10:30:14,STORE_10,CUST_0394,P012,Clothing,3,150.68,452.04,0.0,452.04,Cash
T007070,2024-03-24,2024-03-24 16:20:47,STORE_09,CUST_0578,P011,Electronics,2,1655.56,3311.12,0.0,3311.12,Cash
T007071,2024-03-24,2024-03-24 14:32:33,STORE_07,CUST_0844,P019,Sports,3,53.43,160.29,0.0,160.29,Cash
T007072,2024-03-24,2024-03-24 21:52:47,STORE_10,CUST_0624,P033,Clothing,1,122.73,122.73,6.16,115.17,Debit Card
T007073,2024-03-24,2024-03-24 11:19:44,STORE_01,CUST_0944,P013,Groceries,2,16.72,33.44,0.0,33.44,Cash
T007074,2024-03-24,2024-03-24 12:01:54,STORE_05,CUST_0891,P027,Electronics,2,797.58,1595.16,0.0,1595.16,Cash
T007075,2024-03-24,2024-03-24 18:45:46,STORE_05,CUST_0921,P044,Home & Garden,4,198.52,794.08,0.0,794.08,Mobile Pay
T007076,2024-03-24,2024-03-24 15:37:01,STORE_05,CUST_0864,P050,Clothing,1,183.37,183.37,0.0,183.37,Cash
T007077,2024-03-24,2024-03-24 21:43:25,STORE_05,CUST_0817,P029,Groceries,1,11.4,11.4,0.0,11.4,Credit Card
T007078,2024-03-24,2024-03-24 22:00:48,STORE_09,CUST_0027,P024,Electronics,2,194.32,388.64,0.0,388.64,Debit Card
T007079,2024-03-24,2024-03-24 16:32:00,STORE_09,CUST_0683,P047,Sports,1,176.04,176.04,0.0,176.04,Mobile Pay
T007080,2024-03-24,2024-03-24 19:28:55,STORE_05,CUST_0154,P010,Home & Garden,1,334.63,334.63,16.33,280.0,Mobile Pay
T007081,2024-03-24,2024-03-24 11:17:39,STORE_03,CUST_0389,P010,Home & Garden,2,327.49,654.98,0.0,654.98,Cash
T007082,2024-03-24,2024-03-24 20:35:20,STORE_07,CUST_0998,P034,Clothing,3,45.08,135.24,12.94,117.74,Cash
T007083,2024-03-24,2024-03-24 15:50:54,STORE_02,CUST_0729,P037,Groceries,1,41.14,41.14,0.0,41.14,Debit Card
T007084,2024-03-24,2024-03-24 09:30:07,STORE_03,CUST_0452,P008,Sports,2,72.75,145.5,0.0,145.5,Mobile Pay
T007085,2024-03-24,2024-03-24 20:30:08,STORE_01,CUST_0682,P031,Groceries,3,37.2,111.6,0.0,111.6,Credit Card
T007086,2024-03-24,2024-03-24 11:14:08,STORE_07,CUST_0262,P005,Home & Garden,6,45.31,271.86,0.0,271.86,Cash
T007087,2024-03-24,2024-03-24 09:14:01,STORE_02,CUST_0718,P036,Sports,2,86.84,173.68,0.0,173.68,Credit Card
T007088,2024-03-24,2024-03-24 14:36:07,STORE_04,CUST_0906,P020,Home & Garden,2,65.48,130.96,0.0,130.96,Cash
T007089,2024-03-24,2024-03-24 09:59:34,STORE_10,CUST_0884,P016,Home & Garden,3,78.11,234.33,0.0,234.33,Mobile Pay
T007090,2024-03-24,2024-03-24 08:53:04,STORE_07,CUST_0170,P045,Home & Garden,2,105.28,210.56,0.0,210.56,Credit Card
T007091,2024-03-24,2024-03-24 09:33:39,STORE_02,CUST_0587,P028,Home & Garden,1,318.75,318.75,0.0,318.75,Debit Card
T007092,2024-03-25,2024-03-25 20:07:19,STORE_10,CUST_0713,P010,Home & Garden,2,309.53,619.06,0.0,619.06,Cash
T007093,2024-03-25,2024-03-25 11:52:29,STORE_02,CUST_0567,P002,Groceries,2,14.65,29.3,0.0,29.3,Cash
T007094,2024-03-25,2024-03-25 20:42:42,STORE_04,CUST_0395,P049,Sports,1,138.78,138.78,0.0,138.78,Mobile Pay
T007095,2024-03-25,2024-03-25 10:04:09,STORE_09,CUST_0988,P007,Sports,2,194.49,388.98,17.22,322.01,Credit Card
T007096,2024-03-25,2024-03-25 08:43:24,STORE_10,CUST_0246,P042,Sports,2,281.45,562.9,0.0,562.9,Credit Card
T007097,2024-03-25,2024-03-25 19:22:29,STORE_03,CUST_0837,P016,Home & Garden,2,81.96,163.92,0.0,163.92,Debit Card
T007098,2024-03-25,2024-03-25 22:18:41,STORE_08,CUST_0377,P030,Groceries,3,14.24,42.72,0.0,42.72,Credit Card
T007099,2024-03-25,2024-03-25 20:21:38,STORE_09,CUST_0605,P002,Groceries,1,17.17,17.17,0.0,17.17,Cash
T007100,2024-03-25,2024-03-25 11:15:01,STORE_01,CUST_0198,P048,Sports,2,142.69,285.38,0.0,285.38,Cash
T007101,2024-03-25,2024-03-25 12:55:39,STORE_06,CUST_0370,P047,Sports,10,161.3,1613.0,0.0,1613.0,Cash
T007102,2024-03-25,2024-03-25 22:15:48,STORE_03,CUST_0522,P009,Sports,4,135.91,543.64,0.0,543.64,Mobile Pay
T007103,2024-03-25,2024-03-25 11:13:47,STORE_04,CUST_0152,P048,Sports,2,138.57,277.14,0.0,277.14,Debit Card
T007104,2024-03-25,2024-03-25 09:04:07,STORE_04,CUST_0012,P042,Sports,3,257.9,773.7,0.0,773.7,Debit Card
T007105,2024-03-25,2024-03-25 19:44:39,STORE_03,CUST_0965,P032,Electronics,10,1183.58,11835.8,0.0,11835.8,Credit Card
T007106,2024-03-25,2024-03-25 19:40:11,STORE_03,CUST_0761,P033,Clothing,9,126.63,1139.67,0.0,1139.67,Debit Card
T007107,2024-03-25,2024-03-25 18:46:03,STORE_02,CUST_0079,P005,Home & Garden,3,41.38,124.14,0.0,124.14,Mobile Pay
T007108,2024-03-25,2024-03-25 09:12:33,STORE_10,CUST_0219,P038,Electronics,3,576.41,1729.23,0.0,1729.23,Credit Card
T007109,2024-03-25,2024-03-25 10:01:54,STORE_10,CUST_0576,P041,Clothing,10,200.64,2006.4,0.0,2006.4,Debit Card
T007110,2024-03-25,2024-03-25 16:07:17,STORE_10,CUST_0417,P036,Sports,3,88.07,264.21,0.0,264.21,Debit Card
T007111,2024-03-25,2024-03-25 16:15:56,STORE_06,CUST_0945,P014,Clothing,8,211.41,1691.28,0.0,1691.28,Cash
T007112,2024-03-25,2024-03-25 21:37:27,STORE_09,CUST_0009,P033,Clothing,2,112.95,225.9,0.0,225.9,Credit Card
T007113,2024-03-25,2024-03-25 12:17:10,STORE_07,CUST_0570,P030,Groceries,2,14.42,28.84,0.0,28.84,Debit Card
T007114,2024-03-25,2024-03-25 12:32:17,STORE_06,CUST_0958,P042,Sports,3,269.98,809.94,0.0,809.94,Credit Card
T007115,2024-03-25,2024-03-25 20:31:58,STORE_10,CUST_0191,P045,Home & Garden,1,100.77,100.77,0.0,100.77,Cash
T007116,2024-03-25,2024-03-25 17:35:02,STORE_03,CUST_0816,P017,Groceries,3,34.28,102.84,0.0,102.84,Credit Card
T007117,2024-03-25,2024-03-25 11:41:43,STORE_08,CUST_0397,P020,Home & Garden,1,67.59,67.59,0.0,67.59,Credit Card
T007118,2024-03-25,2024-03-25 19:06:17,STORE_10,CUST_0402,P022,Sports,2,260.83,521.66,0.0,521.66,Credit Card
T007119,2024-03-25,2024-03-25 13:15:26,STORE_04,CUST_0855,P050,Clothing,6,190.39,1142.34,0.0,1142.34,Mobile Pay
T007120,2024-03-25,2024-03-25 13:43:28,STORE_04,CUST_0668,P037,Groceries,5,45.12,225.6,0.0,225.6,Credit Card
T007121,2024-03-25,2024-03-25 20:05:45,STORE_02,CUST_0074,P033,Clothing,3,125.94,377.82,0.0,377.82,Cash
T007122,2024-03-25,2024-03-25 20:59:45,STORE_07,CUST_0399,P020,Home & Garden,3,65.34,196.02,15.4,165.82,Cash
T007123,2024-03-25,2024-03-25 08:11:10,STORE_02,CUST_0051,P031,Groceries,1,36.46,36.46,0.0,36.46,Debit Card
T007124,2024-03-25,2024-03-25 13:33:21,STORE_06,CUST_0916,P041,Clothing,1,196.85,196.85,0.0,196.85,Cash
T007125,2024-03-25,2024-03-25 12:13:27,STORE_03,CUST_0910,P012,Clothing,2,153.26,306.52,15.08,260.31,Credit Card
T007126,2024-03-25,2024-03-25 19:43:25,STORE_05,CUST_0547,P048,Sports,8,143.22,1145.76,0.0,1145.76,Credit Card
T007127,2024-03-25,2024-03-25 16:08:27,STORE_02,CUST_0508,P035,Home & Garden,2,150.11,300.22,0.0,300.22,Debit Card
T007128,2024-03-25,2024-03-25 15:14:41,STORE_10,CUST_0715,P028,Home & Garden,3,340.56,1021.68,0.0,1021.68,Credit Card
T007129,2024-03-25,2024-03-25 12:27:28,STORE_07,CUST_0364,P015,Groceries,1,10.5,10.5,0.0,10.5,Cash
T007130,2024-03-25,2024-03-25 13:21:21,STORE_04,CUST_0305,P014,Clothing,3,208.96,626.88,0.0,626.88,Credit Card
T007131,2024-03-25,2024-03-25 22:14:47,STORE_04,CUST_0212,P008,Sports,10,74.81,748.1,0.0,748.1,Credit Card
T007132,2024-03-25,2024-03-25 14:44:14,STORE_08,CUST_0743,P050,Clothing,3,184.92,554.76,0.0,554.76,Credit Card
T007133,2024-03-25,2024-03-25 09:52:43,STORE_09,CUST_0365,P033,Clothing,1,109.98,109.98,0.0,109.98,Credit Card
T007134,2024-03-25,2024-03-25 22:10:13,STORE_06,CUST_0764,P008,Sports,1,80.01,80.01,0.0,80.01,Credit Card
T007135,2024-03-25,2024-03-25 13:30:30,STORE_08,CUST_0720,P003,Clothing,3,166.5,499.5,0.0,499.5,Cash
T007136,2024-03-25,2024-03-25 09:33:26,STORE_03,CUST_0990,P027,Electronics,5,745.28,3726.4,15.45,3150.49,Mobile Pay
T007137,2024-03-25,2024-03-25 16:05:18,STORE_03,CUST_0482,P033,Clothing,2,108.36,216.72,16.71,180.51,Mobile Pay
T007138,2024-03-25,2024-03-25 19:55:08,STORE_08,CUST_0741,P046,Clothing,1,61.25,61.25,0.0,61.25,Mobile Pay
T007139,2024-03-25,2024-03-25 20:07:37,STORE_06,CUST_0978,P006,Electronics,1,556.81,556.81,0.0,556.81,Cash
T007140,2024-03-25,2024-03-25 11:17:13,STORE_03,CUST_0758,P034,Clothing,2,49.79,99.58,0.0,99.58,Cash
T007141,2024-03-25,2024-03-25 14:40:34,STORE_04,CUST_0381,P028,Home & Garden,3,325.26,975.78,0.0,975.78,Debit Card
T007142,2024-03-25,2024-03-25 09:19:53,STORE_05,CUST_0484,P021,Groceries,6,46.26,277.56,0.0,277.56,Mobile Pay
T007143,2024-03-25,2024-03-25 09:56:44,STORE_08,CUST_0271,P012,Clothing,3,158.49,475.47,0.0,475.47,Credit Card
T007144,2024-03-25,2024-03-25 10:46:06,STORE_02,CUST_0132,P029,Groceries,3,11.7,35.1,0.0,35.1,Cash
T007145,2024-03-25,2024-03-25 17:43:37,STORE_05,CUST_0960,P023,Groceries,1,32.82,32.82,0.0,32.82,Mobile Pay
T007146,2024-03-25,2024-03-25 16:34:57,STORE_01,CUST_0278,P029,Groceries,3,12.76,38.28,0.0,38.28,Mobile Pay
T007147,2024-03-25,2024-03-25 22:58:02,STORE_04,CUST_0405,P006,Electronics,2,491.7,983.4,0.0,983.4,Mobile Pay
T007148,2024-03-25,2024-03-25 19:32:18,STORE_03,CUST_0912,P016,Home & Garden,2,75.55,151.1,0.0,151.1,Credit Card
T007149,2024-03-25,2024-03-25 15:37:44,STORE_05,CUST_0154,P001,Electronics,3,134.77,404.31,0.0,404.31,Cash
T007150,2024-03-25,2024-03-25 22:42:24,STORE_07,CUST_0728,P030,Groceries,2,13.0,26.0,0.0,26.0,Mobile Pay
T007151,2024-03-25,2024-03-25 18:59:12,STORE_04,CUST_0843,P037,Groceries,2,43.63,87.26,0.0,87.26,Mobile Pay
T007152,2024-03-25,2024-03-25 17:02:45,STORE_01,CUST_0889,P041,Clothing,7,194.61,1362.27,0.0,1362.27,Mobile Pay
T007153,2024-03-25,2024-03-25 22:46:36,STORE_09,CUST_0970,P048,Sports,1,145.65,145.65,0.0,145.65,Debit Card
T007154,2024-03-25,2024-03-25 10:17:00,STORE_04,CUST_0533,P045,Home & Garden,1,88.8,88.8,0.0,88.8,Debit Card
T007155,2024-03-25,2024-03-25 20:25:30,STORE_10,CUST_0343,P006,Electronics,3,545.33,1635.99,0.0,1635.99,Cash
T007156,2024-03-25,2024-03-25 10:59:41,STORE_06,CUST_0422,P017,Groceries,3,33.4,100.2,0.0,100.2,Cash
T007157,2024-03-25,2024-03-25 21:42:18,STORE_06,CUST_0313,P002,Groceries,3,16.5,49.5,0.0,49.5,Credit Card
T007158,2024-03-25,2024-03-25 17:47:09,STORE_06,CUST_0592,P049,Sports,1,130.29,130.29,6.91,121.28,Debit Card
T007159,2024-03-25,2024-03-25 21:45:18,STORE_04,CUST_0678,P020,Home & Garden,6,66.41,398.46,0.0,398.46,Debit Card
T007160,2024-03-25,2024-03-25 15:55:58,STORE_09,CUST_0676,P044,Home & Garden,1,216.54,216.54,0.0,216.54,Debit Card
T007161,2024-03-25,2024-03-25 20:47:50,STORE_05,CUST_0623,P043,Groceries,2,13.57,27.14,0.0,27.14,Mobile Pay
T007162,2024-03-25,2024-03-25 15:20:53,STORE_07,CUST_0325,P039,Electronics,2,1626.88,3253.76,0.0,3253.76,Credit Card
T007163,2024-03-25,2024-03-25 18:34:40,STORE_03,CUST_0013,P012,Clothing,2,145.23,290.46,0.0,290.46,Credit Card
T007164,2024-03-25,2024-03-25 08:14:10,STORE_07,CUST_0006,P022,Sports,2,251.17,502.34,0.0,502.34,Credit Card
T007165,2024-03-25,2024-03-25 12:00:39,STORE_04,CUST_0476,P016,Home & Garden,4,75.98,303.92,0.0,303.92,Mobile Pay
T007166,2024-03-25,2024-03-25 08:28:40,STORE_03,CUST_0587,P018,Electronics,2,1581.91,3163.82,0.0,3163.82,Debit Card
T007167,2024-03-25,2024-03-25 20:56:19,STORE_01,CUST_0039,P012,Clothing,1,151.17,151.17,0.0,151.17,Cash
T007168,2024-03-25,2024-03-25 18:51:31,STORE_10,CUST_0125,P044,Home & Garden,1,203.85,203.85,10.56,182.31,Credit Card
T007169,2024-03-25,2024-03-25 09:23:53,STORE_02,CUST_0593,P018,Electronics,2,1393.85,2787.7,0.0,2787.7,Credit Card
T007170,2024-03-25,2024-03-25 21:10:47,STORE_09,CUST_0140,P008,Sports,1,74.61,74.61,0.0,74.61,Cash
T007171,2024-03-25,2024-03-25 20:51:07,STORE_02,CUST_0027,P004,Sports,3,45.26,135.78,0.0,135.78,Debit Card
T007172,2024-03-25,2024-03-25 22:53:32,STORE_10,CUST_0653,P037,Groceries,8,44.49,355.92,0.0,355.92,Credit Card
T007173,2024-03-25,2024-03-25 22:51:39,STORE_03,CUST_0507,P019,Sports,1,56.17,56.17,9.03,51.1,Credit Card
T007174,2024-03-25,2024-03-25 18:09:05,STORE_02,CUST_0054,P026,Electronics,3,1790.8,5372.4,0.0,5372.4,Credit Card
T007175,2024-03-25,2024-03-25 21:55:54,STORE_10,CUST_0491,P022,Sports,3,268.63,805.89,0.0,805.89,Credit Card
T007176,2024-03-25,2024-03-25 12:44:45,STORE_04,CUST_0652,P019,Sports,3,57.24,171.72,0.0,171.72,Credit Card
T007177,2024-03-26,2024-03-26 11:01:42,STORE_08,CUST_0967,P037,Groceries,1,43.84,43.84,0.0,43.84,Credit Card
T007178,2024-03-26,2024-03-26 21:27:44,STORE_02,CUST_0111,P039,Electronics,5,1579.98,7899.9,0.0,7899.9,Mobile Pay
T007179,2024-03-26,2024-03-26 12:43:57,STORE_02,CUST_0684,P004,Sports,4,46.88,187.52,0.0,187.52,Debit Card
T007180,2024-03-26,2024-03-26 08:40:01,STORE_07,CUST_0269,P002,Groceries,1,16.55,16.55,0.0,16.55,Debit Card
T007181,2024-03-26,2024-03-26 19:42:36,STORE_03,CUST_0723,P041,Clothing,2,184.17,368.34,0.0,368.34,Debit Card
T007182,2024-03-26,2024-03-26 19:40:20,STORE_08,CUST_0134,P040,Home & Garden,3,151.89,455.67,0.0,455.67,Mobile Pay
T007183,2024-03-26,2024-03-26 14:28:53,STORE_07,CUST_0705,P023,Groceries,1,32.41,32.41,0.0,32.41,Credit Card
T007184,2024-03-26,2024-03-26 19:01:06,STORE_08,CUST_0838,P010,Home & Garden,6,325.84,1955.04,0.0,1955.04,Debit Card
T007185,2024-03-26,2024-03-26 19:10:19,STORE_06,CUST_0591,P002,Groceries,1,15.86,15.86,0.0,15.86,Mobile Pay
T007186,2024-03-26,2024-03-26 16:30:35,STORE_08,CUST_0684,P003,Clothing,2,143.33,286.66,0.0,286.66,Mobile Pay
T007187,2024-03-26,2024-03-26 22:08:52,STORE_10,CUST_0188,P008,Sports,9,86.72,780.48,0.0,780.48,Debit Card
T007188,2024-03-26,2024-03-26 14:55:24,STORE_06,CUST_0296,P035,Home & Garden,2,142.61,285.22,0.0,285.22,Cash
T007189,2024-03-26,2024-03-26 13:51:34,STORE_01,CUST_0103,P021,Groceries,3,40.79,122.37,0.0,122.37,Cash
T007190,2024-03-26,2024-03-26 18:47:39,STORE_02,CUST_0638,P034,Clothing,2,51.94,103.88,0.0,103.88,Debit Card
T007191,2024-03-26,2024-03-26 19:27:19,STORE_08,CUST_0563,P046,Clothing,4,58.79,235.16,0.0,235.16,Mobile Pay
T007192,2024-03-26,2024-03-26 16:06:20,STORE_02,CUST_0864,P044,Home & Garden,1,215.25,215.25,0.0,215.25,Debit Card
T007193,2024-03-26,2024-03-26 11:01:39,STORE_05,CUST_0978,P015,Groceries,3,10.56,31.68,0.0,31.68,Debit Card
T007194,2024-03-26,2024-03-26 19:11:58,STORE_10,CUST_0465,P027,Electronics,1,823.08,823.08,0.0,823.08,Credit Card
T007195,2024-03-26,2024-03-26 17:33:00,STORE_06,CUST_0705,P033,Clothing,2,108.08,216.16,0.0,216.16,Debit Card
T007196,2024-03-26,2024-03-26 17:52:23,STORE_05,CUST_0054,P017,Groceries,7,31.15,218.05,0.0,218.05,Credit Card
T007197,2024-03-26,2024-03-26 08:16:56,STORE_08,CUST_0765,P038,Electronics,3,509.19,1527.57,0.0,1527.57,Cash
T007198,2024-03-26,2024-03-26 20:08:48,STORE_05,CUST_0888,P049,Sports,8,144.83,1158.64,0.0,1158.64,Credit Card
T007199,2024-03-26,2024-03-26 11:04:53,STORE_06,CUST_0287,P038,Electronics,3,515.94,1547.82,16.32,1295.27,Credit Card
T007200,2024-03-26,2024-03-26 22:08:11,STORE_10,CUST_0874,P029,Groceries,6,11.79,70.74,0.0,70.74,Debit Card
T007201,2024-03-26,2024-03-26 12:09:28,STORE_10,CUST_0651,P010,Home & Garden,2,311.45,622.9,0.0,622.9,Mobile Pay
T007202,2024-03-26,2024-03-26 13:01:36,STORE_04,CUST_0004,P048,Sports,2,152.88,305.76,0.0,305.76,Cash
T007203,2024-03-26,2024-03-26 11:34:35,STORE_09,CUST_0668,P029,Groceries,1,12.75,12.75,0.0,12.75,Debit Card
T007204,2024-03-26,2024-03-26 20:10:22,STORE_02,CUST_0014,P033,Clothing,9,127.71,1149.39,0.0,1149.39,Credit Card
T007205,2024-03-26,2024-03-26 14:10:15,STORE_02,CUST_0124,P011,Electronics,3,1656.14,4968.42,0.0,4968.42,Credit Card
T007206,2024-03-26,2024-03-26 11:57:40,STORE_07,CUST_0915,P006,Electronics,10,502.63,5026.3,0.0,5026.3,Mobile Pay
T007207,2024-03-26,2024-03-26 11:20:37,STORE_01,CUST_0050,P015,Groceries,3,10.43,31.29,0.0,31.29,Credit Card
T007208,2024-03-26,2024-03-26 13:53:48,STORE_06,CUST_0406,P006,Electronics,3,548.6,1645.8,0.0,1645.8,Cash
T007209,2024-03-26,2024-03-26 22:28:13,STORE_07,CUST_0581,P046,Clothing,2,61.63,123.26,0.0,123.26,Cash
T007210,2024-03-26,2024-03-26 10:23:48,STORE_03,CUST_0707,P040,Home & Garden,3,155.98,467.94,0.0,467.94,Mobile Pay
